,STNAME,CTYNAME,black_population,total_population,cty_percentage
1298,Michigan,Ontonagon County,344,146100,0.002354551677
1299,Michigan,Osceola County,1087752,8653314,0.1257035166
1300,Michigan,Oscoda County,676,201014,0.003362949844
1301,Michigan,Otsego County,35130,2036964,0.01724625472
1302,Michigan,Ottawa County,140862,8629492,0.01632332471
1303,Michigan,Presque Isle County,1698,308828,0.005498206121
1304,Michigan,Roscommon County,2932,576396,0.005086780616
1305,Michigan,Saginaw County,904326,4657406,0.1941694583
1306,Michigan,St. Clair County,2227386,12505714,0.1781094626
1307,Michigan,St. Joseph County,907644,7921802,0.1145754463
1308,Michigan,Sanilac County,5136,999754,0.005137263767
1309,Michigan,Schoolcraft County,578,196092,0.002947596026
1310,Michigan,Shiawassee County,10558,1649958,0.006398950761
1311,Michigan,Tuscola County,15910,1286772,0.01236427277
1312,Michigan,Van Buren County,76770,2526914,0.03038093105
1313,Michigan,Washtenaw County,1091294,8676646,0.1257737149
1314,Michigan,Wayne County,18314310,57520294,0.3183973642
1315,Michigan,Wexford County,4346,793932,0.005474020445
1316,Minnesota,Aitkin County,1836,382016,0.004806081421
1317,Minnesota,Anoka County,507944,8308292,0.06113699422
1318,Minnesota,Becker County,4762,807756,0.005895344634
1319,Minnesota,Beltrami County,7832,1105874,0.007082181153
1320,Minnesota,Benton County,341662,15755756,0.02168490043
1321,Minnesota,Big Stone County,478,121142,0.003945782635
1322,Minnesota,Blue Earth County,60324,1588530,0.03797473136
1323,Minnesota,Brown County,267768,10509984,0.02547748883
1324,Minnesota,Carlton County,13606,853014,0.01595050023
1325,Minnesota,Carver County,42890,2386876,0.01796909433
1326,Minnesota,Cass County,526310,11375748,0.04626596862
1327,Minnesota,Chippewa County,89934,2727918,0.03296799977
1328,Minnesota,Chisago County,17590,1317466,0.0133513882
1329,Minnesota,Clay County,1402206,16836214,0.08328511386
1330,Minnesota,Clearwater County,2160,419848,0.005144719041
1331,Minnesota,Cook County,30544330,125292396,0.2437843874
1332,Minnesota,Cottonwood County,2942,274362,0.01072305932
1333,Minnesota,Crow Wing County,10936,1533860,0.007129725007
1334,Minnesota,Dakota County,659308,10485318,0.06287916113
1335,Minnesota,Dodge County,231200,3986054,0.05800222476
1336,Minnesota,Douglas County,3364802,34766672,0.09678240126
1337,Minnesota,Faribault County,2148,335148,0.006409108812
1338,Minnesota,Fillmore County,3236,637024,0.005079871402
1339,Minnesota,Freeborn County,9878,736436,0.01341324976
1340,Minnesota,Goodhue County,14140,1109600,0.01274333093
1341,Minnesota,Grant County,209572,7955664,0.02634249008
1342,Minnesota,Hennepin County,3870842,29372478,0.1317846591
1343,Minnesota,Houston County,1952204,7327980,0.2664041114
1344,Minnesota,Hubbard County,2152,503114,0.004277360598
1345,Minnesota,Isanti County,7916,940138,0.008420040462
1346,Minnesota,Itasca County,4614,1084782,0.00425338916
1347,Minnesota,Jackson County,5952394,41466070,0.1435485446
1348,Minnesota,Kanabec County,1936,387488,0.004996283756
1349,Minnesota,Kandiyohi County,51102,1024218,0.04989367498
1350,Minnesota,Kittson County,528,105088,0.005024360536
1351,Minnesota,Koochiching County,2010,304692,0.006596825647
1352,Minnesota,Lac qui Parle County,864,164304,0.005258545136
1353,Minnesota,Lake County,5438506,45738584,0.1189041182
1354,Minnesota,Lake of the Woods County,422,92308,0.004571651428
1355,Minnesota,Le Sueur County,4458,674782,0.006606578124
1356,Minnesota,Lincoln County,699984,14445444,0.04845707754
1357,Minnesota,Lyon County,68438,3189188,0.02145938088
1358,Minnesota,McLeod County,6270,862088,0.007273039411
1359,Minnesota,Mahnomen County,594,131646,0.004512100634
1360,Minnesota,Marshall County,570840,8779542,0.065019337
1361,Minnesota,Martin County,475172,5438430,0.08737301023
1362,Minnesota,Meeker County,3236,555802,0.005822217264
1363,Minnesota,Mille Lacs County,3446,620366,0.005554785401
1364,Minnesota,Morrison County,5050,793744,0.006362252817
1365,Minnesota,Mower County,33704,951972,0.03540440265
1366,Minnesota,Murray County,16722,1483034,0.0112755338
1367,Minnesota,Nicollet County,25092,808048,0.03105261074
1368,Minnesota,Nobles County,23826,519710,0.04584479806
1369,Minnesota,Norman County,956,157442,0.006072077336
1370,Minnesota,Olmsted County,221644,3658420,0.06058462396
1371,Minnesota,Otter Tail County,18274,1390314,0.01314379342
1372,Minnesota,Pennington County,40784,2954180,0.01380552302
1373,Minnesota,Pine County,15416,702806,0.02193492941
1374,Minnesota,Pipestone County,3034,222804,0.01361734978
1375,Minnesota,Polk County,3647332,35410710,0.1030008153
1376,Minnesota,Pope County,55926,1889384,0.02960012364
1377,Minnesota,Ramsey County,1573380,13127120,0.1198572116
1378,Minnesota,Red Lake County,630,96650,0.006518365235
1379,Minnesota,Redwood County,2988,371270,0.008048051283
1380,Minnesota,Renville County,2082,415992,0.00500490394
1381,Minnesota,Rice County,83092,1810168,0.04590292172
1382,Minnesota,Rock County,203706,4137712,0.04923155599
1383,Minnesota,Roseau County,1864,369562,0.005043808617
1384,Minnesota,St. Louis County,5892630,28755812,0.2049196176
1385,Minnesota,Scott County,910316,12520840,0.07270406778
1386,Minnesota,Sherburne County,57024,2237066,0.0254905309
1387,Minnesota,Sibley County,2506,359012,0.006980268069
1388,Minnesota,Stearns County,218236,3755126,0.05811682484
1389,Minnesota,Steele County,28016,924356,0.03030866895
1390,Minnesota,Stevens County,9080,1436080,0.006322767534
1391,Minnesota,Swift County,2050,226678,0.009043665464
1392,Minnesota,Todd County,27994,1130910,0.02475351708
1393,Minnesota,Traverse County,458,80408,0.005695950652
1394,Minnesota,Wabasha County,3226,517350,0.006235623852
1395,Minnesota,Wadena County,3436,328230,0.0104682692
1396,Minnesota,Waseca County,10292,452508,0.02274434927
1397,Minnesota,Washington County,3336744,61811224,0.0539828171
1398,Minnesota,Watonwan County,3112,263670,0.01180263208
1399,Minnesota,Wilkin County,788,153176,0.005144409046
1400,Minnesota,Winona County,19616,1223388,0.01603416087
1401,Minnesota,Wright County,49718,3926538,0.01266204478
1402,Minnesota,Yellow Medicine County,1226,238574,0.005138866767
1403,Mississippi,Adams County,995836,19994978,0.04980430586
1404,Mississippi,Alcorn County,109652,891548,0.1229905737
1405,Mississippi,Amite County,122992,302368,0.4067626204
1406,Mississippi,Attala County,192562,448508,0.429339053
1407,Mississippi,Benton County,341662,15755756,0.02168490043
1408,Mississippi,Bolivar County,502328,779112,0.644744273
1409,Mississippi,Calhoun County,1377512,8375494,0.1644693435
1410,Mississippi,Carroll County,868206,12727756,0.06821359555
1411,Mississippi,Chickasaw County,183814,704782,0.2608097256
1412,Mississippi,Choctaw County,230022,872356,0.2636790485
1413,Mississippi,Claiborne County,197402,984928,0.200422772
1414,Mississippi,Clarke County,1241488,4507316,0.2754384206
1415,Mississippi,Clay County,1402206,16836214,0.08328511386
1416,Mississippi,Coahoma County,439834,574654,0.7653892603
1417,Mississippi,Copiah County,355680,688540,0.5165712958
1418,Mississippi,Covington County,278050,1356036,0.2050461787
1419,Mississippi,DeSoto County,1234602,5080442,0.2430107459
1420,Mississippi,Forrest County,678050,1812366,0.3741242111
1421,Mississippi,Franklin County,8205618,53658684,0.1529224608
1422,Mississippi,George County,45074,566622,0.07954862324
1423,Mississippi,Greene County,1281880,18860946,0.06796477759
1424,Mississippi,Grenada County,216726,509978,0.4249712733
1425,Mississippi,Hancock County,357836,8005512,0.04469870259
1426,Mississippi,Harrison County,1586804,10368244,0.1530446236
1427,Mississippi,Hinds County,4138296,5770260,0.7171766957
1428,Mississippi,Holmes County,394562,1951114,0.2022239603
1429,Mississippi,Humphreys County,167678,648508,0.2585596477
1430,Mississippi,Issaquena County,20348,32108,0.6337361405
1431,Mississippi,Itawamba County,36850,561190,0.06566403535
1432,Mississippi,Jackson County,5952394,41466070,0.1435485446
1433,Mississippi,Jasper County,797952,7028740,0.1135270333
1434,Mississippi,Jefferson County,15107612,76885430,0.1964951227
1435,Mississippi,Jefferson Davis County,166198,277894,0.5980625706
1436,Mississippi,Jones County,797944,3555556,0.2244217219
1437,Mississippi,Kemper County,146556,240984,0.6081565581
1438,Mississippi,Lafayette County,410206,2821850,0.1453677552
1439,Mississippi,Lamar County,629390,3431652,0.1834072919
1440,Mississippi,Lauderdale County,1257790,4728280,0.26601428
1441,Mississippi,Lawrence County,378764,9495386,0.03988926832
1442,Mississippi,Leake County,231282,552228,0.4188161412
1443,Mississippi,Lee County,3977428,28438850,0.1398589605
1444,Mississippi,Leflore County,530970,717634,0.7398896931
1445,Mississippi,Lincoln County,699984,14445444,0.04845707754
1446,Mississippi,Lowndes County,1829830,4422542,0.4137507343
1447,Mississippi,Madison County,5304308,33135078,0.1600813494
1448,Mississippi,Marion County,8719650,48666138,0.1791728368
1449,Mississippi,Marshall County,570840,8779542,0.065019337
1450,Mississippi,Monroe County,4610660,37336686,0.1234887317
1451,Mississippi,Montgomery County,14663838,88804858,0.1651242773
1452,Mississippi,Neshoba County,149146,705956,0.2112681244
1453,Mississippi,Newton County,1385122,5324522,0.2601401591
1454,Mississippi,Noxubee County,187064,260248,0.7187913068
1455,Mississippi,Oktibbeha County,439134,1179890,0.3721821526
1456,Mississippi,Panola County,499472,1385994,0.3603709684
1457,Mississippi,Pearl River County,164350,1329012,0.1236632927
1458,Mississippi,Perry County,306678,5013282,0.06117309978
1459,Mississippi,Pike County,1001028,7055636,0.1418763666
1460,Mississippi,Pontotoc County,135282,1666854,0.08116007761
1461,Mississippi,Prentiss County,85568,606264,0.1411398335
1462,Mississippi,Quitman County,152504,234086,0.6514870603
1463,Mississippi,Rankin County,738968,3608666,0.2047759477
1464,Mississippi,Scott County,910316,12520840,0.07270406778
1465,Mississippi,Sharkey County,77458,108740,0.7123229722
1466,Mississippi,Simpson County,270602,1082232,0.2500406567
1467,Mississippi,Smith County,1067096,6309970,0.1691126899
1468,Mississippi,Stone County,88236,1501364,0.05877055797
1469,Mississippi,Sunflower County,473998,643484,0.7366119437
1470,Mississippi,Tallahatchie County,197446,348008,0.5673605204
1471,Mississippi,Tate County,212212,683674,0.3103994009
1472,Mississippi,Tippah County,86902,527662,0.1646925494
1473,Mississippi,Tishomingo County,12114,467120,0.025933379
1474,Mississippi,Tunica County,185594,242928,0.7639876836
1475,Mississippi,Union County,4679118,27003340,0.1732792314
1476,Mississippi,Walthall County,154574,353088,0.4377775512
1477,Mississippi,Warren County,1618818,19770854,0.08187901241
1478,Mississippi,Washington County,3336744,61811224,0.0539828171
1479,Mississippi,Wayne County,18314310,57520294,0.3183973642
1480,Mississippi,Webster County,134598,2705794,0.04974436339
1481,Mississippi,Wilkinson County,237778,436590,0.5446253922
1482,Mississippi,Winston County,209950,1017682,0.2063021651
1483,Mississippi,Yalobusha County,114554,296092,0.3868865082
1484,Mississippi,Yazoo County,388014,676316,0.5737170199
1485,Missouri,Adair County,33134,1783908,0.0185738278
1486,Missouri,Andrew County,3600,418336,0.008605522833
1487,Missouri,Atchison County,20128,521968,0.03856175091
1488,Missouri,Audrain County,40314,611000,0.06598036007
1489,Missouri,Barry County,12382,2296472,0.005391748735
1490,Missouri,Barton County,13736,929970,0.01477036894
1491,Missouri,Bates County,4352,395166,0.01101309323
1492,Missouri,Benton County,341662,15755756,0.02168490043
1493,Missouri,Bollinger County,1374,294900,0.004659206511
1494,Missouri,Boone County,579268,12294946,0.04711431835
1495,Missouri,Buchanan County,142344,3171602,0.04488078895
1496,Missouri,Butler County,1133246,17488504,0.06479948199
1497,Missouri,Caldwell County,184070,3481110,0.05287681228
1498,Missouri,Callaway County,49020,1073108,0.0456803975
1499,Missouri,Camden County,2890494,14808576,0.1951905436
1500,Missouri,Cape Girardeau County,142388,1873926,0.07598379018
1501,Missouri,Carroll County,868206,12727756,0.06821359555
1502,Missouri,Carter County,104446,3351834,0.03116085104
1503,Missouri,Cass County,526310,11375748,0.04626596862
1504,Missouri,Cedar County,3894,983562,0.003959079346
1505,Missouri,Chariton County,4180,181608,0.0230166072
1506,Missouri,Christian County,404908,4563886,0.08872000747
1507,Missouri,Clark County,7190408,71104570,0.1011244144
1508,Missouri,Clay County,1402206,16836214,0.08328511386
1509,Missouri,Clinton County,237318,9313182,0.02548194591
1510,Missouri,Cole County,218606,1837776,0.1189513847
1511,Missouri,Cooper County,28546,420688,0.06785551287
1512,Missouri,Crawford County,204010,8251950,0.02472264132
1513,Missouri,Dade County,5636,573980,0.009819157462
1514,Missouri,Dallas County,15088754,64628514,0.2334689917
1515,Missouri,Daviess County,129764,3376488,0.03843164851
1516,Missouri,DeKalb County,9967930,23648342,0.4215065056
1517,Missouri,Dent County,1854,374332,0.004952822628
1518,Missouri,Douglas County,3364802,34766672,0.09678240126
1519,Missouri,Dunklin County,76394,734002,0.1040787355
1520,Missouri,Franklin County,8205618,53658684,0.1529224608
1521,Missouri,Gasconade County,1568,355118,0.004415433743
1522,Missouri,Gentry County,878,159718,0.005497188795
1523,Missouri,Greene County,1281880,18860946,0.06796477759
1524,Missouri,Grundy County,24160,2072292,0.01165858865
1525,Missouri,Harrison County,1586804,10368244,0.1530446236
1526,Missouri,Henry County,2850166,12125520,0.2350551564
1527,Missouri,Hickory County,1136,226884,0.005006963911
1528,Missouri,Holt County,1220,354096,0.00344539334
1529,Missouri,Howard County,1725344,11276926,0.152997723
1530,Missouri,Howell County,4642,965938,0.004805691463
1531,Missouri,Iron County,12750,1864822,0.006837113676
1532,Missouri,Jackson County,5952394,41466070,0.1435485446
1533,Missouri,Jasper County,797952,7028740,0.1135270333
1534,Missouri,Jefferson County,15107612,76885430,0.1964951227
1535,Missouri,Johnson County,1323588,28732174,0.04606640625
1536,Missouri,Knox County,1136358,16617592,0.06838283188
1537,Missouri,Laclede County,6932,855788,0.00810013695
1538,Missouri,Lafayette County,410206,2821850,0.1453677552
1539,Missouri,Lawrence County,378764,9495386,0.03988926832
1540,Missouri,Lewis County,37042,3840540,0.009644997839
1541,Missouri,Lincoln County,699984,14445444,0.04845707754
1542,Missouri,Linn County,300252,8785270,0.03417675268
1543,Missouri,Livingston County,121980,7497532,0.0162693537
1544,Missouri,McDonald County,9642,548966,0.01756392928
1545,Missouri,Macon County,1047434,5120434,0.2045596135
1546,Missouri,Madison County,5304308,33135078,0.1600813494
1547,Missouri,Maries County,1252,214112,0.005847406965
1548,Missouri,Marion County,8719650,48666138,0.1791728368
1549,Missouri,Mercer County,2167436,15166986,0.1429048593
1550,Missouri,Miller County,306218,1787736,0.1712881544
1551,Missouri,Mississippi County,446888,1364592,0.3274883628
1552,Missouri,Moniteau County,14150,379280,0.03730753006
1553,Missouri,Monroe County,4610660,37336686,0.1234887317
1554,Missouri,Montgomery County,14663838,88804858,0.1651242773
1555,Missouri,Morgan County,602266,8869524,0.06790285476
1556,Missouri,New Madrid County,68082,427852,0.159125118
1557,Missouri,Newton County,1385122,5324522,0.2601401591
1558,Missouri,Nodaway County,15118,543608,0.02781048108
1559,Missouri,Oregon County,778,257676,0.003019295549
1560,Missouri,Osage County,132424,1845920,0.07173875358
1561,Missouri,Ozark County,444,224216,0.001980233346
1562,Missouri,Pemiscot County,108826,409254,0.2659131004
1563,Missouri,Perry County,306678,5013282,0.06117309978
1564,Missouri,Pettis County,33032,1015984,0.03251232303
1565,Missouri,Phelps County,25364,1294712,0.01959045718
1566,Missouri,Pike County,1001028,7055636,0.1418763666
1567,Missouri,Platte County,171508,3354460,0.05112834853
1568,Missouri,Polk County,3647332,35410710,0.1030008153
1569,Missouri,Pulaski County,3802972,13747644,0.2766271806
1570,Missouri,Putnam County,605496,9819116,0.06166502158
1571,Missouri,Ralls County,3162,245800,0.01286411717
1572,Missouri,Randolph County,565754,7254296,0.07798882207
1573,Missouri,Ray County,7726,552342,0.01398771051
1574,Missouri,Reynolds County,1406,153050,0.009186540346
1575,Missouri,Ripley County,4324,1012760,0.004269520913
1576,Missouri,St. Charles County,444154,9267222,0.04792741557
1577,Missouri,St. Clair County,2227386,12505714,0.1781094626
1578,Missouri,Ste. Genevieve County,3322,430476,0.007717038813
1579,Missouri,St. Francois County,70830,1589970,0.04454801034
1580,Missouri,St. Louis County,5892630,28755812,0.2049196176
1581,Missouri,Saline County,302040,5602418,0.05391243567
1582,Missouri,Schuyler County,10972,712242,0.01540487643
